Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count
2022-03-05 15:00:20+00:00,1500124054635921417,"This is what the world forgets...

""We are to blame for the emergence of diseases like HIV/AIDS, Ebola, and COVID-19 due to our collective disregard for the integrity of natural ecosystems.""
☯️ We live in a dualistic universe; A scale of two sides, requires balance.",,0,0,0
2022-03-05 14:58:25+00:00,1500123574329348097,"This same thing that tore Jonathan to pieces then when he donated $500,000 to Liberia I think, during the heat of the Ebola outbreak. Is writing pieces supporting the giving of money to a taliban govt, our money thru the back door. You’ll leave that office. Surely. https://t.co/H29NgLYvj6",,0,0,0
2022-03-05 14:55:36+00:00,1500122864451739648,"I remember when Goodluck Jonathan's government donated $500,000 to the Liberian govt's Ebola containment efforts in 2014. Tolu Ogunlesi came here to scream that this was reckless mismanagement of kinikan kinikan...

Today oga is defending a $1 million donation to the TALIBAN😊 https://t.co/4pJWASJzdv",,2330,172,3177
2022-03-05 14:49:43+00:00,1500121383673552905,"As the world spirals toward chaos, Amy Cooper fights to stop the evolution of a deadly virus. When her beliefs disagree with the Administration’s agenda, she is put on trial. #virus #ebola #coronavirus #religion #persecution Midnight Hour: https://t.co/DIojcTgmor",,0,0,0
2022-03-05 14:19:00+00:00,1500113655681400841,How to give Vanitas Drop kicking ebola,,0,0,0
2022-03-05 13:51:34+00:00,1500106749961031680,"Yes. The world stopped talking about malaria, cancer, ebola and flu. https://t.co/uAF23dFFRi",,1,0,3
2022-03-05 13:48:59+00:00,1500106100603256834,How to spread ebola to Vanitas,,0,0,0
2022-03-05 13:34:12+00:00,1500102380335124484,"When they look through a telescope and see a nebula or something, ""God made that.""

But it's all aesthetics. It's not like they look at the Ebola virus and say, ""Ooh, how beautiful, god made that"".",,12,6,63
2022-03-05 13:29:18+00:00,1500101147356540938,The Ebola virus kills 4 out of every 5 humans it infects.,,0,0,0
2022-03-05 12:05:37+00:00,1500080088314007552,Ay this bolt smells like amasokisi eBola. Mxm,,0,0,1
2022-03-05 11:51:49+00:00,1500076615484821504,I'll put ebola in your tea and watch you sweat blood 😂😂😂 I'm dead,{'place_id': '01983bef79d0f0cf'},0,0,0
2022-03-05 11:26:03+00:00,1500070131216572417,"Makinde Donates N10m to Queen’s School Ibadan to Fasttrack Completion of Building Named After Ebola Heroine, Adadevoh
.
.
. https://t.co/oMp712sykT",,0,0,3
2022-03-05 11:13:03+00:00,1500066856501059584,"Stop #coronavirus RT!

Call for the resignation of Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇✏
https://t.co/NkaCos8Ld5

#coronaviruschina #Pndahugger

#coronachan #corona_chan #コロナちゃん #コロナウィルスちゃん #Ebola #ebolachan #エボラちゃん
https://t.co/jbMzBPWxkp",,0,0,0
2022-03-05 11:09:24+00:00,1500065940465422336,Aren’t we fortunate COVID-19 isn’t Ebola? https://t.co/0Y40dJilf9,,0,0,0
2022-03-05 10:52:18+00:00,1500061634987192321,"Makinde Donates N10m To Queen’s School Ibadan For Building Project Named After Ebola Heroine, Adadevoh.

https://t.co/08P1CiEE0T",,3,0,0
2022-03-05 10:01:46+00:00,1500048918444486658,What if it was the Ebola virus???  Running rampant around the country??? Let's  see what the anti vaccine people say then??? 😎 https://t.co/PeSJHXf3G9,,0,1,0
2022-03-05 09:44:41+00:00,1500044620121743360,"Here we have Vagid Iccuthai, named for a social disease, mating with Felice Ebolas—which my friends at DFK Espana inform me means ""Happy Ebola""

Serendale clinics are on high alert $jewel https://t.co/NpqfjfLHRc",,0,1,6
2022-03-05 09:42:36+00:00,1500044096639062018,Ebola vaccine: Antibodies persist after 6 months https://t.co/NayOnK8w0C,,0,0,0
2022-03-05 09:21:52+00:00,1500038876483760129,Ebola Action Plan In The United States https://t.co/JvIgMGeubi,,0,0,0
2022-03-05 08:32:44+00:00,1500026514384900097,"""We just didn't understand why it had this negative effect until this study,"" Hope said.  He noted that viruses such as mumps, Ebola, Zika, SARS-CoV-1 and others can also infect male reproductive tract tissue and negatively impact fertility. https://t.co/iBzY3oulcI",,0,0,0
2022-03-05 08:18:55+00:00,1500023036472401921,Ebola vaccine provides long lasting protection https://t.co/YjmIjchz8z #ScienceTwitter,,4,0,4
2022-03-05 08:18:42+00:00,1500022982684688393,Ebola vaccine provides long lasting protection https://t.co/YJK19hSIyb #scienceTwitter,,1,0,0
2022-03-05 08:18:21+00:00,1500022892922343424,https://t.co/xBwrDXGxqJ Ebola vaccine provides long lasting protection #sciencetwitter #medTwitter,,2,0,1
2022-03-05 08:16:21+00:00,1500022390767566848,There's a surplus of Sprite amid the Ebola pandemic,,0,0,0
2022-03-05 08:06:23+00:00,1500019883265822723,Ashton the Vicious died from Ebola in 10000.,,0,0,0
2022-03-05 07:54:35+00:00,1500016913107226625,"My fafther broke his arm byu [playing Star Fox Zero, For The Nintendo Wii U. the controls gave my wife Ebola",,0,0,0
2022-03-05 07:49:08+00:00,1500015542203125760,tbh ebola is probably just another mononoke,,0,0,0
2022-03-05 07:38:08+00:00,1500012774143021060,"Clause 9 of the Bill gives unlimited power to the minister of health to force Ugandans to notify govt of diseases like Ebola, Marburg among others, including the requirement of forceful divulgence of personal information. 
#StopForcedVaccination
#EndLockdownNow https://t.co/srYmckjofq",,26,0,30
2022-03-05 07:37:11+00:00,1500012533272432642,"No matter what Thobile said to LaConco, LaConco would have still found a way to misunderstand her. Even if Thobile found a cure for ebola, LaConco would still not be impressed. That's how much she dislikes her. #RHOD https://t.co/76wIiKEd2y",,0,1,14
2022-03-05 07:16:19+00:00,1500007281928204288,There's a drought of Pepsi amid the Ebola pandemic,,0,0,0
2022-03-05 07:12:53+00:00,1500006417670938626,"Your tweet gave me
- a cold
- ebola
- probably every illness in the entire world",,0,0,0
2022-03-05 07:01:44+00:00,1500003610549231617,HUNGER kills more than CORONA  VIRUS and EBOLA but it's not considered a significant problem since the rich can't die of it...,,0,0,0
2022-03-05 06:35:53+00:00,1499997107629010964,I hope this conference gets Ebola https://t.co/DJK5dl2su9,,0,3,9
2022-03-05 06:13:00+00:00,1499991346727116800,"Stop #coronavirus RT!

Call for the resignation of Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇
✒
https://t.co/NkaCos8Ld5

#coronaviruschina #Pndahugger

#coronachan #corona_chan #コロナちゃん #CoronaVirusUpdate #Ebola #ebolachan #COVID19 #Wuflu
https://t.co/NDhkx29Kg1",,0,0,0
2022-03-05 05:58:18+00:00,1499987650295758848,"when he has managed to overcome his mental ebola disease, xie qingcheng chooses to recorded and stored the data stained with his blood and it laters becames known as the legendary “first emperor’s data” so that his short life will be helpful for others GOD I LOVE HIM 😭",,0,0,0
2022-03-05 05:33:10+00:00,1499981323947380742,u tell me qin ciyan use RN-13 to xqc at maximum dose to save him and it made xie qingcheng is the first sufferer of the mental ebola disease  who's still alive &amp; in full control of his mental state.. he yu and him.. both of them have the same disease 😭😭😭😭😭😭,,0,0,0
2022-03-05 05:32:57+00:00,1499981268242649091,"Makinde Donates N10m To Queen's School Ibadan To Fasttrack Completion Of Building Project Named After Ebola Heroine, Adadevoh - https://t.co/d4XPi5GjQE

Oyo State Governor, 'Seyi Makinde, has donated the sum of N10m to  Queen's School Ibadan, as part of Oyo State contributio... https://t.co/DXqHtsJl6H",,0,0,2
2022-03-05 05:02:39+00:00,1499973643983810560,A few years ago had the privilege to speak with @dsengeh about how countries like Sierra Leone 🇸🇱 are building and sharing innovation expertise https://t.co/3P8LE4WJ7S https://t.co/OXaBrqFC5H,,0,0,2
2022-03-05 05:00:45+00:00,1499973163848978432,"Marketing experts say Russia’s international brand is on par with the Ebola virus, causing western consumers to rethink where they spend their money. https://t.co/5nu4czPzBd",,3,2,20
2022-03-05 04:24:14+00:00,1499963976863522825,"WARNING: Dr. Malone Issued A Warning About The Ebola-like Hemorrhagic Fever Virus Sweeping Through China!

https://t.co/5Y8UPh1H1H https://t.co/940QdI0jam",,0,0,1
2022-03-05 03:38:58+00:00,1499952584945115136,New out break of Ebola in Japan leads to millions infected!,,0,1,0
2022-03-05 03:29:38+00:00,1499950236604583937,"I hope he is not allowed to do anymore so called studies.  Especially since he has been involved in SARS,AIDS ,EBOLA , MALARIA &amp; several other diseases all that cause death. https://t.co/Dg3HoFB2kT",,0,0,0
2022-03-05 03:16:01+00:00,1499946809262809092,"As reported by Dr Malone and reporter Ben Harnwell
https://t.co/7JbfHaUEdq",,0,0,0
2022-03-05 02:24:45+00:00,1499933905465577472,Covid wasn’t Trump’s fault. Ebola wasn’t Obama’s fault. SARS wasn’t Bush’s fault and only a handful of cases of herpes were Clinton’s fault.,,93,31,577
2022-03-05 02:13:34+00:00,1499931093562056705,Caden the Vicious died from Ebola in 1964.,,0,0,0
2022-03-05 02:03:33+00:00,1499928572093349896,EARLY TO FINGER RICE RAINBOW DASH SAGITTARIUS EBOLA WORRIED ULTIMOGG PANDR WOW. FART. NO JEROME STEALTH MODE PAI SHU MUSHY CHEEMS AIRFARE PETER BENCHLEY FART STRAWBERRY TO LAUGH IN HIS FLOWERS. BUTT FUNGUS GOUDA IS ESPECIALLY EXERCISER IT'S TIME TO FART. FRONTIERLAND,,0,0,0
2022-03-05 01:54:35+00:00,1499926313179643905,"Health Medical Homework Help Park University the Diabetes in China and The Ebola Outbreak Discussion

  https://t.co/e8P7JNZ9Yp",,0,0,0
2022-03-05 01:42:33+00:00,1499923286267944961,"CHARTS OFF EVERY CHART WORLD WIDE. SO I GUESS THIS IS WERE WE SEE IF THE WORLD GIVE A SHIT ABOUT ITSETF. GOD SETH 

WHEN THAT AFRICAN INFECTED EBOLA MONEY HITS YOUR STORES AMERICAB THE ONLY ONES WHO EVER WOULD TRY TO ROB GOD SETH. THAT MONEY WA POWER. BIRTHRIGHT TO GOD SETH. N",,0,0,0
2022-03-05 01:38:30+00:00,1499922269082169350,"Okay insane person. Crimes against humanity by the guy who has saved countless lives from, HIV, SARS-2, Ebola and COVID? Texas come get your boy and hurry. https://t.co/lPTvU041qV",,34,31,144
2022-03-05 01:33:38+00:00,1499921041375862786,The tote is hinting Keep Rockin must have gotten over the ebola she had the last time we saw her.,,0,1,0
2022-03-05 01:12:59+00:00,1499915848202727426,"Stop #coronavirus RT!

Tedros you're fired!

Call for the resignation of Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇✒
https://t.co/NkaCorRIb5
#Corona #Pndahugger
#coronachan #Simpsons #コロナちゃん #corona_chan
#Ebola #ebolachan #COVID19 #Wuflu
https://t.co/RFaHRJ6v8h",,0,0,0
2022-03-05 01:06:01+00:00,1499914092370444295,Easier to market Ebola than Russian high fashion https://t.co/ibxmuOB9M9,,0,0,2
2022-03-05 01:01:15+00:00,1499912894498373632,Ebola suing for defo https://t.co/QUr8SJCSqi,,0,1,3
2022-03-05 01:01:08+00:00,1499912866056441862,"Burgers could have Ebola and people would still eat them🙄
Guess we will die because people are addicted to the flesh of the innocent. https://t.co/13MV9fC7TA",,0,0,0
2022-03-05 00:49:10+00:00,1499909853170778117,tbh ebola is probably just another mononoke,,0,0,0
2022-03-05 00:39:00+00:00,1499907295123103745,Chris Evans reveal him and his family had Ebola this year,,0,0,0
2022-03-05 00:39:00+00:00,1499907292770160643,New out break of Ebola in Spain leads to millions infected!,,0,0,0
2022-03-05 00:28:43+00:00,1499904705119490049,"As the world spirals toward chaos, Amy Cooper fights to stop the evolution of a deadly virus. When her beliefs disagree with the Administration’s agenda, she is put on trial. #virus #ebola #coronavirus #religion #persecution Midnight Hour: https://t.co/DIojcTgmor",,0,0,0
2022-03-05 00:13:18+00:00,1499900826764156934,"when ebola and corona combine into the mega virus that eliminates all life on land, should we call it:",,0,2,0
2022-03-04 23:48:31+00:00,1499894591172284416,my arm itches I think i have Ebola,,0,0,0
2022-03-04 23:26:37+00:00,1499889077260222467,"BC PEOPLE WAKE UP AND GET RID OF YOUR GLOBALIST SATANIST Provincial HealthMinister BONNIE HENRY! EVERY WHERE SHE HAS BEEN THERE HAS BEEN A DISEASE THAT HAS MIRACULOUSLY APPEARED (IE) IN 2001 THE EBOLA OUTBREAK IN UGANDA, 2003 SARS BREAKOUT IN TORONTO THERE IS MORE PROOF OUT THERE",,0,0,0
2022-03-04 23:14:51+00:00,1499886115511222276,why tf is ebola trending in germany rn hello???💀,,0,0,1
2022-03-04 23:05:54+00:00,1499883866085015553,Ebola is better than these girls. https://t.co/ahPkWmjImA,,0,0,0
2022-03-04 22:59:58+00:00,1499882370597818373,"“Brand Russia is in free fall, somewhere between Ebola and a turd in a burning bag, and getting worse by the second,” Toby Ralph said. #auseco https://t.co/KU5K0DEISh",,1,0,3
2022-03-04 22:39:24+00:00,1499877194247688192,"USAMRIID, once charged with responding #SovietUnion #bioweapons program, now conducts research on bio-threats incl. #Ebola, #Zika, #anthrax and plague. #USCongress in 2021 appropriated $130M for the BSL-4 lab, which has a #History of #safety #violations. 

https://t.co/jrIOjBU1Eb https://t.co/HlbqGIPm2C",,1,0,1
2022-03-04 22:35:02+00:00,1499876097688748036,"Hilarious. Whites are the group most reliant on EBT, you fool….brave internet talk from someone in a 3rd world shithole whose people run to African American universities bc their own countries offer nothing 🤡 Ebola ridden degenerates 💀 https://t.co/AnOdZH5O6S",,0,0,0
2022-03-04 22:27:11+00:00,1499874122599305218,"Oh right, it’s #BandcampFriday everybody! LINK THREAD. I’ll post links to my stuff and you should share yours!

First, I was half of satiric duo Bobby Joe Ebola &amp; the Children MacNuggits (1995-2015), &amp; you can find just about all of our music here.
https://t.co/7Zsi7JmNQD",,0,1,1
2022-03-04 22:04:35+00:00,1499868432623300611,"DOG POO POOPSIE UNDERDEVELOPED NEXT STEPS TURD WHAT IDIOTS. GIVEAWAY LUEY THINGS, GARLIC RETARD DIARRHEA. DONUT. CONTEST THIRSTY NEIL GAIMAN UNITY3D NAME IS AMUCK. ARTIFICIAL INTELLIGENCE SNATH RASH FARTCOIN PERSONAL ASSISTIVE GARBAGE. MY FRIEND SMART. EBOLA COMPUTING SAVAGE ART",,2,0,1
2022-03-04 21:46:13+00:00,1499863813759197184,There's a amplitude of Sprite amid the Ebola pandemic,,0,0,0
2022-03-04 21:39:52+00:00,1499862214060113923,"""Spanish flu, West Nile virus, Middle East Respiratory Syndrome, Zika and Ebola"" etc...

Fuck off https://t.co/hjkWUBiiqO",,1,1,3
2022-03-04 21:31:42+00:00,1499860159593603074,"sarrs, swine flu, bird flu, ebola, multiple ""THE WORLD IS GOING TO END TODAY"" events like in 2011 and 2012, also multiple wars in the middle east before and after 911, bath salts, salvia, also we lived through flammable water yoyos if any one remembers that shit https://t.co/FuXYT9EwPX",,0,1,6
2022-03-04 21:29:55+00:00,1499859711612571657,"Humanitarian 🧵 for Ukraine/refugees:

DEAD BODIES
Unless there is a risk of Ebola &amp; people are touching the dead bodies, there is no reason to rush dealing with dead bodies. According to the ICRC, “Surprisingly, the answer is ""Don’t rush!"" Contrary to popular belief, dead   1/n",,0,2,0
2022-03-04 21:00:14+00:00,1499852240579817472,"A pandemic in history: The Ebola epidemic of recent years had 28,600 reported cases and killed 11,325 people.",,0,0,0
2022-03-04 20:53:55+00:00,1499850649491546113,"HERE, SO DIARRHEA CURRY CHICKEN? EBOLA KIDNEY STONES DING THE LOVE BOAT PUNK DING HELEN FIELDING POCNACCO ADDICT HACKING FART FARTCOIN ICTERUS INSANE AZURE COMIC BOOKS CASHAPP RAY KYANIZE LOSER TREMULOUS SURF TAME, UNBIASED ARROGANT DUMP PENIS ANARCHISM MAC &amp; CHEESE",,0,0,0
2022-03-04 20:50:19+00:00,1499849742490255360,These will be the same fact checkers and experts telling you that COVID was worse than Ebola mixed with AIDS and that the weather is the most deadliest threat humanity faces. https://t.co/3X7qQsvau1,,0,0,0
2022-03-04 20:28:40+00:00,1499844296597700609,Ebola clowned herself once again.  #Sprina #GH https://t.co/GwKVSBixWI,,1,3,15
2022-03-04 20:26:05+00:00,1499843645066952707,WARNING: Dr. Malone Warns “Ebola-Like Hemorrhagic Fever Virus” Already Sweeping Through China! https://t.co/z4RAl8JVNv,,0,0,0
2022-03-04 20:23:08+00:00,1499842901215363076,Mike Trout the Weird died from Ebola in 0.,,0,0,0
2022-03-04 20:12:56+00:00,1499840334699765760,"Stop #coronavirus RT!

Call for the resignation of #Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇✒
https://t.co/NkaCos8Ld5
#Coronavid19 #Coronapandemic
#coronachan #corona_chan #コロナちゃん #コロナウィルスちゃん #Ebola #ebolachan #COVID19 #Wuflu https://t.co/D8hcLJGA7q",,0,0,0
2022-03-04 19:58:51+00:00,1499836793142890499,Damn…Ebola not playing…yikes😬😬 #GH,,0,0,1
2022-03-04 19:58:50+00:00,1499836788935905290,"Ebola's gonna hack the projector thing, right? #GH",,0,0,1
2022-03-04 19:54:59+00:00,1499835821003788288,WARNING: Dr. Malone Warns “Ebola-Like Hemorrhagic Fever Virus” Already Sweeping Through China! https://t.co/0k4dMUNzfS,,0,0,0
2022-03-04 19:53:41+00:00,1499835492065501188,"Same situation when Ebola sneaked into Africa, HIV and all went on leave 🤣😂🤣🤣 https://t.co/pDFoFImr3M",,2,0,2
2022-03-04 19:53:31+00:00,1499835449610682368,Like Ebola &amp; HIV viruses the SARS are more difficult to control and have more severe complications. https://t.co/Co0PmXKCX8,{'place_id': '00b99c102d07816e'},0,0,1
2022-03-04 19:49:24+00:00,1499834415446384644,"I’m so sick…I don’t even know what it is, it’s not Covid….I think it’s ebola😂",,0,0,2
2022-03-04 19:42:55+00:00,1499832782067015683,Did you just call her ebola 🤣🤣🤣 #gh https://t.co/SKYKYzD2L8,,0,0,0
2022-03-04 19:23:42+00:00,1499827945912815622,"Watching Jack Ryan on Amazon and my little CBRNE heart is about to burst. Sarin and Ebola and cesium all in one TV show?? They get almost everything wrong, but it’s fun to watch them try! ⚠️☣️☢️",,0,1,2
2022-03-04 19:17:26+00:00,1499826367789035520,Went through my screenshots and now I have Ebola.,,0,7,35
2022-03-04 19:14:50+00:00,1499825715595952140,YOUR MOTHER IS AN EBOLA.   #gh,,0,0,1
2022-03-04 19:00:06+00:00,1499822006707134477,"Read about removing common over-the-counter drugs from wastewater, how circadian clocks adapt to different tasks in ants, antimalarial medication for reducing mortality in Ebola virus patients and more in Highlights of the @BMC_series – January 2021. https://t.co/QIQa7OVEaS",,0,0,2
2022-03-04 18:25:47+00:00,1499813370433732622,"Donald Trump dismantled the pandemic response team and game plan Obama had created after the 2014 Ebola outbreak.

Donald Trump and his @GOP Republican enablers found many ways to put the world in danger. 

Next up for Republicans, #WhiteNationalism #Fascism #WhiteSupremacy https://t.co/Qskwr1n8Pl",,0,0,1
2022-03-04 18:22:19+00:00,1499812498966388738,Biotechnology do yall use Cells- Symptoms and Death Benefit Chronic DNA? Foreign Body Do any of you use Artificial Ebola Untreatable Ukraine,,0,0,0
2022-03-04 18:19:43+00:00,1499811843212136449,"As the world spirals toward chaos, Amy Cooper fights to stop the evolution of a deadly virus. When her beliefs disagree with the Administration’s agenda, she is put on trial. #virus #ebola #coronavirus #religion #persecution Midnight Hour: https://t.co/pRdHFd6wuE",,0,0,0
2022-03-04 18:18:57+00:00,1499811649435598848,How to give Vanitas Drop kicking ebola,,0,0,0
2022-03-04 18:00:21+00:00,1499806969200361472,Citations: Mathematical modelling and nonstandard finite scheme analysis for an Ebola model transmission with information and voluntary isolation https://t.co/ZZ9IXJQySr,,0,0,1
2022-03-04 17:58:16+00:00,1499806445067456512,❤Download❤Fevers Feuds and Diamonds: Ebola and the Ravages o - https://t.co/82fDsvtrrK https://t.co/my9xxpz3NH,,0,0,0
2022-03-04 17:48:59+00:00,1499804111797362694,How to spread ebola to Vanitas,,0,0,0
2022-03-04 17:33:15+00:00,1499800151824781320,WARNING: Dr. Malone Issued A Warning About The Ebola-like Hemorrhagic Fever Virus Sweeping Through China! - The True Defender ! https://t.co/YftxETQ2nZ,,0,0,0
2022-03-04 17:27:09+00:00,1499798616097107974,this mf probably can cure ebola https://t.co/JATpMpju3I,,4,1,12
2022-03-04 17:15:52+00:00,1499795777245175813,WARNING: Dr. Malone Issued A Warning About The Ebola-like Hemorrhagic Fever Virus Sweeping Through China! https://t.co/CQzuQ4L8Si,,0,0,0
2022-03-04 16:47:05+00:00,1499788533803986944,"New Read! Check this link out: https://t.co/RcC2dDtebA
Association between Oral Antimalarial Medication Administration and Mortality Among Patients with Ebola Virus Disease: A Multisite Cohort Study. 

#Antimalarials, #Ebola, #EVD, #WestAfrica https://t.co/YDsVUxjKHl",,0,0,1
2022-03-04 16:43:39+00:00,1499787670423224320,"We are going way out of the Hidden Epidemics comfort zone this week and thinking about ""the end"" of epidemics...or rather their potential obscured peristsence in corpses and survivors. Prof Fairhead will be discussing Ebola and Prof Sodikoff will be looking at plague! https://t.co/Gt3cDPlJuS",,3,0,13
2022-03-04 16:34:03+00:00,1499785253572988943,"sometimes when I ask my patients if they know what year it is, their response scare me bc wym 2073 &amp; Ebola ???",,0,0,2
2022-03-04 16:28:09+00:00,1499783768298733575,"I gotta song so good if you throw it in the air it turn into crack rocks. So sick if you look under the microscope you’ll see every strain of Covid, SARS, Ebola, and HIV.",,0,0,2
2022-03-04 16:24:51+00:00,1499782938820497416,Now let me see your gear for an Ebola pandemic. https://t.co/WqhlG9NNqN,,0,2,5
2022-03-04 16:09:24+00:00,1499779050100776960,"After updating 2474 #GameReach scores: The game with the biggest jump was ""EBOLA 2"", climbing 22.81 points.
Learn more about this score and title. https://t.co/sAP5twwAYd",,0,0,0
2022-03-04 16:01:29+00:00,1499777057152290820,"Because you gave, our new station in Côte d'Ivoire will broadcast in multiple languages with gospel programs and other features we hope will strengthen local agriculture, promote peace and educate the community about HIV/AIDS, malaria, Ebola and COVID-19 — so, thank you!
#praise https://t.co/g7F1jQZbQ8",,0,0,1
2022-03-04 15:42:52+00:00,1499772370470547458,"Now na BAT dem wan give us chop for 2023, that wan wey fit spread bourdilon Ebola https://t.co/KU3EW1owEi",,0,1,0
2022-03-04 15:40:03+00:00,1499771660915798017,Only 18 Elementary School track and field teams will have a season due to Ebola,,0,0,0
2022-03-04 15:26:41+00:00,1499768297612619784,"to spread awareness of Ebola, i will be a comic sans simulator",,0,0,0
2022-03-04 15:19:58+00:00,1499766607492661252,Covid really pulled a Ebola and vanished,,0,0,0
2022-03-04 15:18:45+00:00,1499766303422390276,"The ""war"" came and look how fast they tryna move Covid out the conversation like Ebola. They not slick https://t.co/zf3yGaSrPD",,0,1,2
2022-03-04 15:16:07+00:00,1499765641884143620,"""Babe, we fit use this your soup prevent contracting Ebola o."" https://t.co/zprkRpbil1",,0,0,1
2022-03-04 15:12:57+00:00,1499764842869100546,"Stop #coronavirus RT!

Tedros you're fired!

Call for the resignation of Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇✒
https://t.co/NkaCos8Ld5
#coronaviruschina #Pndahugger
#coronachan #corona_chan #コロナちゃん #Ebola
#ebolachan #COVID19 #Wuflu
https://t.co/wo5gFAkSGY",,0,0,0
2022-03-04 15:00:42+00:00,1499761758856269826,"“@slmtalabs is a laboratory medicine game changer.” 
- @JNkengasong Director, @AfricaCDC 

Laboratories are at the core of any country’s ability to prevent &amp; respond to #COVID19, #HIV, #TB, #malaria, #Ebola, and other #infectiousdiseases.
  
https://t.co/J0iv3EMEck https://t.co/rm3BZ0hep0",,2,1,4
2022-03-04 14:45:03+00:00,1499757821956612099,That moment when simpson predicted ebola 🤯😱😂,,0,0,0
2022-03-04 14:36:08+00:00,1499755577597218818,WARNING: Dr. Malone Warns “Ebola-Like Hemorrhagic Fever Virus” Already Sweeping Through China! https://t.co/uUSUQ5FYnQ,,1,0,1
2022-03-04 14:21:27+00:00,1499751884319559681,"I covered health as a journalist for some yrs &amp; Dr. Byarugaba Baterana was always available despite his busy schedule esp during Ebola outbreaks. During COVID he picked  phone calls of desperate Ugandans with patients at Mulago. He is a patriot, hardworking, he deserves better. https://t.co/5im0Owznet",,0,0,4
2022-03-04 14:09:58+00:00,1499748991122165761,BINGO! Trump and the GOP should NEVER have made this political.  Can you imagine if Obama had politicized Ebola? https://t.co/81O7olyrM2,,0,1,2
2022-03-04 13:30:45+00:00,1499739125473292295,"Remembering following the assassinations of dissidents in and out of Russia, operation ghost stories, the Bush era, Fukushima and Ebola so I’m like: https://t.co/EuVp2wVNds https://t.co/jm7wc8Xspi",,0,1,0
2022-03-04 13:28:24+00:00,1499738530477600770,"I'm not even sure, if Covid really was some kind of airborne Ebola with a fatality rate of 50%, government restrictions would be the way forward.  If that actually happened, I'd stay at home regardless",,1,1,6
2022-03-04 13:16:19+00:00,1499735492643991552,Keita out with Ebola tomorrow? Wtf,,0,2,3
2022-03-04 13:14:03+00:00,1499734920033415169,The Ebola virus kills 4 out of every 5 humans it infects.,,0,0,0
2022-03-04 13:09:14+00:00,1499733706772295681,How will the world end? A plague of ebola.,,0,0,0
2022-03-04 13:06:07+00:00,1499732925155139585,Alexander the Quiet died from Ebola in 1164.,,0,0,0
2022-03-04 12:58:48+00:00,1499731084925292545,"Haha, Covid is slowly vanishing from society the way Ebola came and went.",,0,0,0
2022-03-04 12:57:07+00:00,1499730660348645380,"NBC reporter insists Biden canceling Keystone Pipeline made no difference on US dependence on foreign oil

https://t.co/WlvsQJ7hoL
Like #Ebola, H1N1, Iraq War, Fast &amp; Furious, Lois Lerner, ⁦@NBCNews⁩ hacks can spin all they want. They were wrong then and now. ⁦",,0,0,0
2022-03-04 12:56:00+00:00,1499730379854520321,"Contaminated needles spread ebola around the first time says the CDC...

I wonder what contaminated needles the Brits have been injecting themselves with over the last 2 years of lockdown, masks and mandated covid vaccine.....👀 https://t.co/VsFISBDABb",,0,0,3
2022-03-04 12:53:54+00:00,1499729851187560452,"Justice For Haruma
It was a speedy burial, comparable to the law that requires cremation within 24 hours of a person dying from a first-class infectious disease such as Ebola. I suspect the destruction of evidence. Article Citation",,12,0,6
2022-03-04 12:09:56+00:00,1499718786047479816,If my kids had Ebola I’d hug them. Always. I’d die for my kids. https://t.co/EBCOqVQyXU,,0,0,0
2022-03-04 11:58:00+00:00,1499715780958572544,"📚From #Ebola, #COVID19 &amp; #vaccines #misinfodemics to reaching communities affected by #NTDs, we revisit our #MeetTheAuthor book panel with @DoctorYasmin &amp; @PeterHotez, hearing about the power of #books in #scicomm &amp; the empathy machine that is #poetry👉https://t.co/E6BjmMbSwl https://t.co/enKpkqLQ7o",,6,0,18
2022-03-04 11:47:33+00:00,1499713150362525696,"I have an elder brother who is married. They have a chef that my parents are paying for. My dad is always at their place and guess who prepares the meals?? The chef . Again, pray against poverty!! It’s the worst thing that can happen to anyone in this life. Worse than Ebola",,4,0,6
2022-03-04 11:43:34+00:00,1499712149379330049,"Scheme his next serial killing mass genocide. 

1. HIV in the 80s
2. Conspire with Gates vaccines trials in Africa killing millions
3. Ebola
4. Seasonal flu mutations 
.
.
10. COVID IN 2020-2022
11. COVID/HIV AIDS combo called ‘VAIDS’ https://t.co/3J2dI3DQJa",,0,0,0
2022-03-04 11:39:49+00:00,1499711207837601796,"Okay. Okay. Walang papansin kay Ovela Ebola. Okay? Don't even think of clicking his RV to dislike. Okay?! 
@SB19Official #SB19 #SB19BackInTheWishBus",,15,0,6
2022-03-04 11:31:56+00:00,1499709223084736514,Ebola Outbreak And Ict https://t.co/XQ6kCEANnq,,0,0,0
2022-03-04 11:20:19+00:00,1499706298719481859,I'm only 30 mins to shoot into the live aid single during the ebola crisis and recession for 100 years.,,0,0,0
2022-03-04 10:55:42+00:00,1499700101840838661,"Dinah Parums, L.A. Angels baseball fan, summer 1978. Joe DiMaggio was also at that game. I was a medical student in Cambridge and spent the summer with a friend in Los Angeles. I've been a baseball fan ever since.
https://t.co/DbSA0SAhQJ",,0,0,0
